acronym	n	'ækrənim	từ chữ đầu
acropetal	a	ə'krɔpitəl	hướng ngọn
acrophobia	n	,ækrə'foubjə	chứng sợ nơi cao
acropolis	n	ə'krɔpəlis	vệ thành, thành phòng ngự
acrospore	n	'ækrəspɔ:	bào tử ngọn
across	d	ə'krɔs	qua, ngang
acrostic	n	ə'krɔstik	chữ đầu
acrylic	a		acrylic
act	n	ækt	hành động, việc làm
actin	n		Cách viết khác : actino
acting	n	'æktiɳ	hành động
actinia	n	æk'tiniə	hải quỳ
actiniae	n	æk'tiniə	hải quỳ
actinic	a	æk'tinik	, quang hoá
actinism	n	'æktinizm	tính quang hoá, độ quang hoá
actinium	n	æk'tiniəm	Actini
actinometer	n	,ækti'nɔmitə	cái đo nhật xạ
actinomorphic	a	,æktinə'mɔ:fəs/ (actinomorphic) /,æktinə'mc:fik	đối xứng toả tia
actinomorphous	a	,æktinə'mɔ:fəs/ (actinomorphic) /,æktinə'mc:fik	đối xứng toả tia
action	n	'ækʃn	hành động, hành vi
actionable	a	'ækʃnəbl	có thể kiện
activate	v	'æktiveit	hoạt hoá, làm hoạt động
activated	a	'æktiveitid	đã hoạt hoá
activation	n	,ækti'veiʃn	sự hoạt hoá
active	a	'æktiv	tích cực, hoạt động
actively	d	'æktivli	tích cực hoạt động, nhanh nhẹn
activism	n		chủ nghĩa tích cực
activist	n		nhà hoạt động xã hội, nhà hoạt động chín
activity	n	æk'tiviti	sự tích cực, sự hoạt động
actor	n	'æktə	diễn viên, kép
actress	n	'æktris	nữ diễn viên, đào hát
actual	a	'æktjuəl	thật sự, thật
actualise	v	'æktjuəlaiz/ (actualise) /'æktjuəlaiz	thực hiện, biến thành hiện thực
actuality	n	,æktju'æliti	thực tế, thực tại
actualization	n	,æktjuəlai'zeiʃn	sự thực hiện, sự biến thành hiện thực
actualize	v	'æktjuəlaiz/ (actualise) /'æktjuəlaiz	thực hiện, biến thành hiện thực
actually	d	'æktjuəli	thực sự, quả thật
actuary	n	'æktjuəri	chuyên viên thống kê
actuate	v	'æktjueit	thúc đẩy, kích thích
actuation	n	,æktju'eiʃn	sự thúc đẩy, sự kích thích
acuity	n	ə'kju:iti	tính sắc nhọn, tính sắc bén
aculeate	a	ə'kju:liit	có gai
acumen	n	ə'kju:men	sự nhạy bén, sự nhạy cảm
acuminate	a	ə'kju:minit	nhọn mũi
acupuncture	n	'ækjupʌɳktʃə	thuật châm cứu
acute	a	'əkju:t	sắc, sắc bén
acutely	d		sâu sắc
acuteness	n	ə'kju:tnis	sự sắc, tính sắc bén
ad	n	æd	của advertisement
ada	n		Tên một ngôn ngữ lập trình bậc cao
adage	n	'ædidʤ	cách ngôn, châm ngôn
adagio	a	ə'dɑ:dʤiou	khoan thai
adam	n	'ædəm	A-dam
adamant	n	'ædəmənt	kỉ cương
adamantine	a	,ædə'mæntain	rắn như kim cương
adapt	v	ə'dæpt	tra vào, lắp vào
adaptability	n	ə,dæptə'biliti/ (adaptableness) /ə'dæptəblnis	tính có thể tra vào, tính có thể lắp vào
adaptable	a	ə'dæptəbl	có thể tra vào, có thể lắp vào
adaptableness	n	ə,dæptə'biliti/ (adaptableness) /ə'dæptəblnis	tính có thể tra vào, tính có thể lắp vào
adaptation	n	,ædæ /'teiʃn	sự tra vào, sự lắp vào
adapter	n	ə'dæptə	người phỏng theo, người sửa lại cho hợp
adaptive	n		mang tính thích nghi
add	v	æd	+ up, together) cộng
addax	n	'ædæks	linh dương sừng queo
addenda	n	ə'dendəm	phụ lục, vật thêm vào
addendum	n	ə'dendəm	phụ lục, vật thêm vào
adder	n	'ædə	người cộng, máy cộng
addict	n	'ædikt	người nghiện
addicted	a		say mê, nghiện
addiction	n	ə'dikʃn	thói nghiện
addictive	n		xem addict
addition	n	ə'diʃn	tính cộng, phép cộng
additional	a	ə'diʃənl	thêm vào, phụ vào
additionally	d		thêm nữa, ngoài ra
additive	a	'æditiv	để cộng vào, để thêm vào
addle	v	'ædl	lẫn, quẫn
address	n	ə'dres	địa chỉ
addressee	n	,ædre'si:	người nhận
addressing	n		định địa chỉ, định vị trí
adduce	v	ə'dju:s	viện, viện dẫn
adduceable	a	ə'dju:sibl/ (adducible) /ə'dju:sibl	có thể viện dẫn
adducent	a	ə'dju:snt	khép
adducible	a	ə'dju:sibl/ (adducible) /ə'dju:sibl	có thể viện dẫn
adduct	v	ə'dʌkt	khép
adduction	n	ə'dʌkʃn	sự khép
addutor	n	ə'kʌktə	cơ khép
adenite	n	'ædinait	viêm hạch
adenoids	n	'ædinɔidz	bệnh sùi vòm họng, bệnh V.A.
adept	n	'ædept	người giỏi, người tinh thông
adequacy	n	'ædikwəsi/ (adequateness) /'ædikwitnis	sự đủ, sự đầy đủ
adequate	a	'ædikwit	đủ, đầy đủ
adequately	d		tương xứng, thích đáng
adequateness	n	'ædikwəsi/ (adequateness) /'ædikwitnis	sự đủ, sự đầy đủ
adequation	n	,ædi'kweiʃn	sự san bằng
adespota	n	ə'despətə	những tác phẩm khuyết danh
adhere	v	əd'hiə	dính chặt vào, bám chặt vào
adherence	n	əd'hiərəns	sự dính chặt, sự bám chặt
adherent	n	əd'hiərənt	người gia nhập đảng, đảng viên
adherer	n	əd'hiərənt	người gia nhập đảng, đảng viên
adhesion	n	əd'hi:ʤn	sự dính chặt vào, sự bám chặt vào
adhesive	a	əd'hi:siv	dính, bám chắc
adhesiveness	n	əd'hi:sivnis	dính dính
adhibit	v	əd'hibit	ký vào, đóng vào
adi	n		giao điện máy tính để bàn Apple, giao di
adiabatic	a	,ædiə'bætik	đoạn nhiệt
adiantum	n	,ædi'æntəm	cây đuôi chồn
adieu	i	ə'dju:	từ biệt!, vĩnh biệt!
adios	n		interj
adipocere	n	,ædipou'siə	chất sáp mỡ
adipose	n	'ædipous	mỡ động vật
adiposis	n	'ædipousis	chứng phát phì
adiposity	n	,ædi'pɔsiti	tình trạng béo phì, tình trạng phát phì
adit	n	'ædit	đường vào, lối vào
adjacence	n	ə'dʤeisəns/ (adjacency) /ə'dʤeisənsi	sự gần kề, sự kế liền
adjacency	n	ə'dʤeisəns/ (adjacency) /ə'dʤeisənsi	sự gần kề, sự kế liền
adjacent	a	ə'dʤeizənt	gần kề, kế liền
adjectival	a	,ædʤek'taivəl	có tính chất tính từ, có chức năng tính
adjective	a	'ædʤiktiv	phụ vào, thêm vào
adjoin	v	ə'dʤɔin	nối liền, tiếp vào
adjoining	a	ə'dʤɔiniɳ	gần kề, kế bên
adjourn	v	ə'dʤə:n	hoãn, hoãn lại
adjournment	n	ə'dʤə:nmənt	sự hoãn lại
adjudge	v	ə'dʤʌdʤ	xử, xét xử, phân xử
adjudgement	n	ə'dʤʌdʤmənt/ (adjudgement) /ə'dʤʌdʤmənt	sự xét sử, sự phân xử
adjudgment	n	ə'dʤʌdʤmənt/ (adjudgement) /ə'dʤʌdʤmənt	sự xét sử, sự phân xử
adjudicate	v	ə'dʤu:di'keit	xét xử
adjudication	n	ə,dʤu:di'keiʃn	sự xét xử
adjudicator	n	ə'dʤu:dikeitə	quan toà
adjunct	n	'ædʤʌɳkt	điều thêm vào, cái phụ vào
adjunction	n	ə'dʤʌɳkʃn	sự thêm vào, sự phụ vào
adjunctive	a	ə'dʤʌɳktiv	thêm, phụ vào
adjuration	n	,ædʤuə'reiʃn	lời thề, lời tuyên thệ
adjure	v	ə'dʤuə	bắt thề, bắt tuyên thệ
adjust	v	ə'dʤʌst	sửa lại cho đúng, điều chỉnh
adjustable	a	ə'dʤʌstəbl	có thể điều chỉnh được
adjuster	n	ə'dʤʌstə	máy điều chỉnh
adjusting	n		điều chỉnh
adjustment	n	ə'dʤʌstmənt	sự sửa lại cho đúng, sự điều chỉnh
adjutage	n	'ædʤutidʤ/ (ajutage) /'ædʤutidʤ	ống vòi
adjutancy	n	'ædʤutənsi	chức sĩ quan phụ tá, nhiệm vụ sĩ quan ph
adjutant	n	'ædʤutənt	người phụ tá
adjuvant	a	'ædʤuvənt	giúp đỡ, phụ tá
adman	n	'ædmən	người chuyên viết quảng cáo, người chuyê
admass	n	'ædməs	quần chúng dễ bị thủ đoạn quảng cáo ảnh
admeasure	v	æd'meʤə	quy định từng phần, chia phần ra
admeasurement	n	æd'meʤəmənt	sự quy định từng phần, sự chia phần
administer	v	əd'ministə	trông nom, quản lý
administrate	v	əd'ministreit	trông nom, quản lý
administration	n	əd,minis'treiʃn	sự trông nom, sự quản lý
administrative	a	əd'ministrətiv	hành chính, quản trị
administrator	n	ədministreitə	người quản lý
administratorship	n	əd'ministreitəʃip	chức vụ quản lý
administratrices	n	əd'ministreitriks	bà quản lý
administratrix	n	əd'ministreitriks	bà quản lý
admirability	n	,ædmərə'biliti/ (admirableness) /'ædmərəblins	tính đáng phục, tính đáng khâm phục
admirable	a	'ædmərəbl	đáng phục, đáng khâm phục
admirably	d		đáng phục, đáng ngưỡng mộ
admiral	n	'ædmərəl	đô đốc
admiralship	n	'ædmərəʃip	chức đô đốc
admiralty	n	'ædmərəlti	bộ hải quân
admiration	n	,ædmə'reiʃn	sự ngắm nhìn một cách vui thích
admire	v	əd'maiə	ngắm nhìn một cách vui thích
admirer	n	əd'maiərə	người khâm phục, người cảm phục
admiring	a	əd'maiəriɳ	khâm phục, cảm phục
admissibility	n	əd,misi'biliti	tính có thể chấp nhận được, tính có thể
admissible	a	əb'misəbl	có thể chấp nhận, có thể thừa nhận
admission	n	əd'miʃn	sự nhận vào, sự thu nạp vào
admit	v	əd'mit	nhận vào, cho vào
admittable	a	əd'mitəbl	có thể để cho vào
admittance	n	əd'mitəns	sự cho vào, sự để cho vào
admitted	a		tự nhận
admittedly	d	əd'mitidli	phải nhận, phải thừa nhận
admix	v	əd'miks	trộn lẫn, hỗn hợp
admixture	n	əd'mikstʃə	sự trộn lẫn, sự hỗn hợp
admonish	v	əd'mɔniʃ	khiển trách, quở mắng
admonishment	n	,ædmə'niʃn/ (admonishment) /əd'mɔniʃmənt	sự khiển trách, sự quở mắng
admonition	n	,ædmə'niʃn/ (admonishment) /əd'mɔniʃmənt	sự khiển trách, sự quở mắng
admonitory	a	əd'mɔnitəri	khiển trách, quở mắng
adnate	a	'ædneit	hợp sinh
adnoun	n	'ædnaun	tính từ, danh tính từ
ado	n	ə'du:	việc làm, công việc
adobe	n	ə'doubi	gạch sống
adolescence	n	,ædou'lesns/ (adolescency) /,ædou'lesnsi	thời thanh niên
adolescency	n	,ædou'lesns/ (adolescency) /,ædou'lesnsi	thời thanh niên
adolescent	a	,ædou'lesns	đang tuổi thanh niên, trẻ
adonis	n	ə'dounis	A-đô-nít
adonize	v	'ædənaiz	làm dáng, làm ra vẻ người đẹp trai to ad
adopt	v	ə'dɔpt	nhận làm con nuôi, nhận làm bố mẹ nuôi
adoptability	n	ə,dɔptə'biliti	tính có thể nhận làm con nuôi, tính có t
adoptable	a	ə'dɔptəbl	có thể nhận làm con nuôi, có thể nhận là
adoptee	n	,ædɔp'ti:	con nuôi
adopter	n	ə'dɔptə	người nhận nuôi
adoption	n	ə'dɔpʃn	sự nhận làm con nuôi, sự nhận làm bố mẹ
adoptive	a	ə'dɔptiv	nuôi, nhận nuôi
adorability	n	ə,dɔ:rə'biliti/ (adorableness) /ə'dɔ:rəblnis	tính đáng yêu, tính đáng quý mến
adorable	a	ə'dɔ:rəbl	đáng kính yêu, đáng quý mến
adorableness	n	ə,dɔ:rə'biliti/ (adorableness) /ə'dɔ:rəblnis	tính đáng yêu, tính đáng quý mến
adoration	n	,ædɔ:'reiʃn	sự kính yêu, sự quý mến
adore	v	ə'dɔ:	kính yêu, quý mến
adorer	n	ə'dɔ:rə	người hâm mộ, người yêu chuộng
adoring	a		tha thiết
adorn	v	ə'dɔ:n	tô điểm, trang điểm
adornment	n	ə'dɔ:nmənt	sự tô điểm, sự trang trí
adown	d	ə'daun	ở dưới, xuống
adrenal	a	æd'ri:nəl	trên thận, thượng thận
adrenalin	n	ə'drenəlin	Adrenalin
adrift	a	ə'drift	lênh đênh trôi giạt, phiêu bạt & )
adroit	a	ə'drɔit	khéo léo, khéo tay
adroitness	n	ə'drɔitnis	sự khéo léo, sự khéo tay
adscititious	a	,ædsi'tiʃəs	phụ vào, thêm vào
adsorb	v	æd'sɔ:b	hút bám
adsorbate	n	æd'sɔ:bit	chất bị hút bám
adsorbent	a	æd'sɔ:bənt	hút bám
adsorber	n	æd'sɔ:bə	máy hút bám
adsorption	n	æd'sɔ:pʃn	sự hút bám
adulate	v	'ædjuleit	nịnh hót, nịnh nọt
adulation	n	,ædju'leiʃn	sự nịnh hót, sự nịnh nọt
adulator	n	'ædjuleitə	kẻ nịnh hót, kẻ nịnh nọt
adulatory	a	'ædjuleitəri	nịnh hót, nịnh nọt
adult	n	'ædʌlt	người lớn, người đã trưởng thành
adulterant	a	ə'dʌltərənt	để làm giả
adulterate	a	ə'dʌltərit	có pha
adulteration	n	ə,dʌltə'reiʃn	sự pha, sự pha trộn
adulterer	n	ə'dʌltərə	người đàn ông ngoại tình, người đàn ông
adulteress	n	ə'dʌltəris	người đàn bà ngoại tình, người đàn bà th
adulterine	a	ə'dʌltərain	do ngoại tình mà đẻ ra
adulterous	a	ə'dʌltərəs	ngoại tình, thông dâm
adultery	n	ə'dʌltəri	tội ngoại tình, tội thông dâm
adulthood	n	ə'dʌlthud	tuổi khôn lớn, tuổi trưởng thành
adumbral	a	ə'dʌmbrəl	nhiều bóng râm
adumbrate	v	'ædʌmbreit	phác hoạ
adumbration	n	,ædʌm'breiʃn	sự phác hoạ, bản phác hoạ
adust	a	ə'dʌst	cháy khô, khô nứt ra
advance	n	əd'vɑ:ns	sự tiến lên, sự tiến tới
advanced	a	əd'vɑ:nst	tiên tiến, tiến bộ
advancement	n	əb'vɑ:nsmənt	sự tiến lên, sự tiến tới
advantage	n	əb'vɑ:ntidʤ	sự thuận lợi, hoàn cảnh thuận lợi
advantageous	a	,ædvən'teidʤəs	có lợi, thuận lợi
advantageousness	n	,ædvən'teidʤəsnis	tính có lợi, tính thuận lợi
advent	n	'ædvənt	sự đến, sự tới
adventitious	a	,ædven'tiʃəs	ngẫu nhiên, tình cờ
adventitiousness	n	,ædven'tiʃəsnis	tính ngẫu nhiên, tính tình cờ
adventure	v	əd'ventʃə	phiêu lưu, mạo hiểm
adventurer	n	əd'ventʃərə	người phiêu lưu, người mạo hiểm
adventuresome	a	əd'ventʃəsəm	adventurous
adventuress	n	əd'ventʃəris	người đàn bà thích phiêu lưu mạo hiểm
adventurism	n	əd'ventʃərizm	chủ nghĩa phiêu lưu
adventurous	a	əd'ventʃərəs/ (venturous) /'ventʃərəs	thích phiêu lưu, thích mạo hiểm
adventurousness	n	əd'ventʃərəsnis	tính phiêu lưu, tính mạo hiểm
adverb	n	'ædvə:b	phó từ
adverbial	a	əd'və:bjəl	phó từ, có tính chất phó từ
adversary	n	'ædvəsəri	kẻ địch, kẻ thù
adversative	a	əd'və:setiv	đối lập
adverse	a	'ædvə:s	đối địch, thù địch
adversity	n	əd'və:siti	sự bất hạnh, vận đen
advert	v	əd'və:t	ám chỉ, nói đến
advertence	n	əd'və:təns/ (advertency) /əd'və:tənsi	sự chú ý, sự lưu ý
advertency	n	əd'və:təns/ (advertency) /əd'və:tənsi	sự chú ý, sự lưu ý
advertise	v	'ædvətaiz/ (advertize) /'ædvətaiz	báo cho biết, báo cho ai biết trước
advertisement	n	əd'və:tismənt	sự quảng cáo, bài quảng cáo
advertiser	n	'ædvətaizə	người báo cho biết trước
Advertising	n		Quảng cáo.
advertize	v	'ædvətaiz/ (advertize) /'ædvətaiz	báo cho biết, báo cho ai biết trước
advice	n	əd'vais	lời khuyên, lời chỉ bảo
advisability	n	əd,vaizə'biliti/ (advisableness) /əd'vaizəblnis	tính chất nên, tính chất thích hợp
advisable	a	əd'vaizəbl	nên, thích hợp
advisableness	n	əd,vaizə'biliti/ (advisableness) /əd'vaizəblnis	tính chất nên, tính chất thích hợp
advise	v	əd'vaiz	khuyên, khuyên bảo
advised	a	əd'vaizd	am hiểu, hiểu biết
advisedly	d	əd'vaizidli	có suy nghĩ chín chắn, thận trọng
adviser	n	əd'vaizə/ (advisor) /əd'vaizə	người khuyên bảo, người chỉ bảo
advisor	n	əd'vaizə/ (advisor) /əd'vaizə	người khuyên bảo, người chỉ bảo
advisory	a	əd'vaizəri	để hỏi, để xin ý kiến
advocacy	n	'ædvəkəsi	nhiệm vụ luật sư
advocate	n	'ædvəkit	người biện hộ, người bào chữa
adynamia	n	,ædi'neimiə	chứng mệt lử, sự kiệt sức
adynamic	a	,ædai'næmik	mệt lử, kiệt sức
adyta	n	'æditəm	chính điện
adytum	n	'æditəm	chính điện
adz	n	ædz	rìu lưỡi vòm
adze	n	ædz	rìu lưỡi vòm
aeger	n	'i:dʤə	giấy chứng nhận ốm
aegis	n	'i:dʤis	sự che chở, sự bảo hộ
aegrotat	n	i:'groutæt	giấy chứng nhận ốm nặng không dự thi đượ
aelotropic	a	,iou:lə'trɔpik	dị hướng
aelotropy	n	,i:ou'lɔtrəpi	tính dị hướng
aeon	n	'i:ən/ (eon) /'i:ən	thời đại, niên kỷ
aerate	v	'eiəreit	làm thông khí, quạt gió
aeration	n	,eiə'reiʃn	sự làm thông, sự quạt gió
aerial	a	'eəriəl	ở trên trời, trên không
aerie	n	'eəri/ (aery) /'eəri/ (eyrie) /'aiəri/ (eyry) /'aiəri	tổ chim làm tít trên cao
aeriform	a	'eərifɔ:m	dạng hơi
aerify	v	'eərifai	làm hoá ra thể hơi, khí hoá
aerobatics	n	,eərou'bætiks	sự nhào lộn trên không
aerobe	n	'eəroub	vi sinh vật ưa khí
aerobics	n		thể dục nhịp điệu
aerobiology	n	'eəroubai'ɔlədʤi	khoa sinh vật không khí
aerocamera	n	,eərou'kæmərə	máy ảnh chụp trên không
aerocarrier	n	'eərou'kæriə	tàu sân bay
aerodrome	n	'eərədroum	sân bay
aerodynamic	a	'eəroudai'næmik/ (aerodynamical) /'eəroudai'næmik	khí động lực
aerodynamical	a	'eəroudai'næmik/ (aerodynamical) /'eəroudai'næmik	khí động lực
aerodynamics	n	'eəroudai'næmiks	khí động lực học
aerodyne	n	'eəroudain	máy bay nặng hơn không khí
aeroembolism	n	,ərou'embəlizm	bệnh khí ép
aerofoil	n	'eərou,fɔil/ (airfoil) /'eəfɔil	cánh máy bay
aerogram	n	'eərougræm	bức điện rađiô
aerogun	n	'eərouðgʌn	súng gắn trên máy bay
aerolite	n	'eərəlait	đá trời, thiên thạch
aerology	n	eə'rɔlədʤi	môn quyển khí
aeromechanics	n	,eəroumi'kæniks	cơ học chất khí
aerometer	n	eə'rɔmitə	cái đo tỷ trọng khí
aeronaut	n	'eərənɔ:t	nhà hàng không, người lái khí cầu
aeronautic	a	,eərə'nɔ:tik/ (aeronautical) /,eərə'nɔ:tikəl	hàng không
aeronautical	a	,eərə'nɔ:tik/ (aeronautical) /,eərə'nɔ:tikəl	hàng không
aeronautics	n	,eəreə'nɔ:tiks	hàng không học
aeronavigation	n	'eərou,nævi'geiʃn	thuật hàng không
aerophotograph	n	'eərou'foutəgrɑ:f	ảnh chụp từ máy bay
aerophotography	n	'eəroufə'tɔgrəfi	sự chụp ảnh từ máy bay, phép chụp ảnh từ
aeroplane	n	'eərəplein	máy bay, tàu bay
aeroport	n	'eərəpɔ:t	sân bay lớn
aerosol	n		bình phun
aerospace	n		không gian vũ trụ
aerostat	n	'eəroustæt	khí cầu
aerostatics	n	,eərou'stætiks	khí cầu học
aerotechnics	n	,eərou'tekniks	kỹ thuật hàng không
aeruginous	a	iə'ru:dʤinəs	có tính chất gỉ đồng, giống màu gỉ đồng
aery	n	'eəri/ (aery) /'eəri/ (eyrie) /'aiəri/ (eyry) /'aiəri	tổ chim làm tít trên cao
aesthete	n	'i:sθi:t	nhà thẩm mỹ
aesthetic	a	i:s'θetik	mỹ học, thẩm mỹ
aesthetically	d	i:s'θetikəli	có thẩm mỹ
aesthetics	n	i:s'θetiks	mỹ học
aestival	a	i:s'taivəl	mùa hạ, sinh vào mùa hạ
aestivate	v	'i:stiveit	ngủ hè
aestivation	n	,i:sti'veiʃn	sự ngủ hè
aether	n		n
aetiology	n	,i:ti'ɔlədʤi/ (etiology) /,i:ti'ɔlədʤi	thuyết nguyên nhân
afar	d	ə'fɑ:	xa, ở xa, cách xa
affability	n	,æfə'biliti/ (affableness) /'æfəblnis	sự lịch sự, sự nhã nhặn
affable	a	'æfəbl	lịch sự, nhã nhặn
affableness	n	,æfə'biliti/ (affableness) /'æfəblnis	sự lịch sự, sự nhã nhặn
affair	n	ə'feə	việc
affect	v	ə'fekt	làm ảnh hưởng đến, làm tác động đến
affectation	n	,æfek'teiʃn	sự điệu bộ, sự màu mè
affected	a	ə'fektid	có ý
affectedly	d	ə'fektidli	giả tạo, điệu bộ
affecting	a	ə'fektiɳ	làm xúc động, làm cảm động
affection	n	ə'fekʃn	sự làm ảnh hưởng đến, sự làm tác động đế
affectionate	a	ə'fekʃnit	thương yêu, yêu mến
affectionately	d		âu yếm, trìu mến
affectionateness	n	ə'fekʃnitnis	tính hay thương yêu, tính thương mến
affective	a	ə'fektiv	xúc động, dễ xúc động
affectivity	n	,æfek'tiviti	tính dễ xúc động
afferent	a	'æfərənt	hướng vào, dẫn vào
affettuoso	d	ə,fetju'ouzou	âu yếm
affiance	n	ə'faiəns	sự tin, sự tín nhiệm
affidavit	n	,æfi'deivit	bản khai có tuyên thệ
affiliate	v	ə'filieit/ (filiate) /'filjeit	nhận làm chi nhánh, nhận làm hội viên
affiliation	n	ə,fili'eiʃn	sự nhập hội, sự nhập đoàn
affinage	n	ə'finidʤ	sự tinh luyện, sự tinh chế
affined	a	ə'faind	có quan hệ họ hàng
affinity	n	ə'finiti	mối quan hệ, sự giống nhau về cấu trúc
affirm	v	ə'fə:m	khẳng định, xác nhận
affirmation	n	,æfə:'meiʃn	sự khẳng định, sự xác nhận
affirmative	a	ə'fə:mətiv	khẳng định, quả quyết
affix	n	'æfiks	sự thêm vào, phần thêm vào
affixture	n	ə'fikstʃə	sự đóng chặt vào, sự gắn vào
afflatus	n	ə'fleitəs	cảm hứng
afflict	v	ə'flikt	làm đau đớn, làm đau buồn
affliction	n	ə'flikʃn	nỗi đau đớn, nỗi đau buồn
afflictive	a	ə'fliktiv	làm đau đớn, làm đau buồn
affluence	n	'æfluəns	sự tụ họp đông
